mean,std,rms,peak,kurtosis,skewness,crest,energy,label
0.010033096153846153,0.06287314371273997,0.06366863606796659,0.1802436923076923,-0.24804272028400343,-0.24799751739917625,2.830965144036007,4.150983904005301,0
0.012327457932692307,0.06552948568436574,0.06667893005395177,0.19004861538461537,-0.0793775888077537,-0.09241404462579987,2.850204890519942,4.552785626255147,0
0.012438081129807693,0.06318768138926756,0.06440022470103089,0.23239753846153846,0.05101647512455054,-0.3388036651946708,3.6086447824020333,4.246926276140307,0
0.010671165865384614,0.06960264607220895,0.0704159223555279,0.20652923076923077,-0.2768315751980226,-0.2764396348612396,2.9329904505614564,5.077403772088047,0
0.011067616586538463,0.06935363388586599,0.07023118018431244,0.21216184615384615,-0.2563489456427952,-0.27955026440938124,3.020906705200578,5.050796718163313,0
0.014158139423076924,0.06446545621132155,0.06600187843127724,0.18983999999999998,-0.2581794168577516,-0.23625303164780437,2.8762817306992905,4.46079790741207,0
0.013035813100961538,0.06808279924010303,0.06931954973578071,0.20423446153846153,-0.1976762147513802,-0.2266735704496239,2.9462750316562816,4.920524774985088,0
0.011550650841346155,0.05851738750532727,0.05964647663783102,0.18107815384615383,-0.23038930496178134,-0.1543895598412169,3.035856617479525,3.6430870275146976,0
0.014986692908653846,0.06720902824980715,0.06885967210655067,0.19442953846153843,-0.27659203544228017,-0.2499822781296745,2.8235617407112295,4.855454149244592,0
0.014761575721153844,0.0652740313859698,0.06692236764451724,0.20027076923076922,-0.09763167809583573,-0.31650104444667404,2.992583396062698,4.586089770135479,0
0.011773323317307693,0.06305498331843434,0.06414469629846176,0.20277415384615383,-0.05599959611162042,-0.1539772270460549,3.16119901388975,4.213291072739219,0
0.015108928485576923,0.062404654121594516,0.06420763643070909,0.20673784615384616,-0.10058641862070061,-0.18167274119569557,3.2198326309226264,4.221563469842556,0
0.010913599759615384,0.06555679555657362,0.06645901070102885,0.20444307692307692,-0.15718295383220715,-0.1818696084158764,3.0762280643410764,4.522803305840094,0
0.011096138221153847,0.06042000119103509,0.06143045521032408,0.192552,-0.044757766629750506,0.0778510282705486,3.1344712684656812,3.864269647203976,0
0.011389096153846152,0.06658322603825689,0.06755025907324978,0.2056947692307692,-0.10314697074920387,-0.16571629191014584,3.045062580184281,4.672550400883881,0
0.01192204326923077,0.06089979034088062,0.062055777968506906,0.1992276923076923,-0.0006179402988415461,-0.10172746402012162,3.210461549581058,3.943341649179266,0
0.009039117187500001,0.06610565002093759,0.06672078090235488,0.22154953846153846,0.13420279753781417,-0.3131986505379849,3.320547693607274,4.558502506721325,0
0.009731989182692307,0.06577510640140954,0.06649117411783903,0.1869193846153846,-0.22593225021584162,-0.20376206103001693,2.8111908728356294,4.527182065222438,0
0.010958826923076924,0.06450316916255312,0.06542747679333889,0.1792006153846154,-0.3441112688758867,-0.18400539739049226,2.738919815167621,4.383492832811928,0
0.006135003605769231,0.06021653191315878,0.0605282494781674,0.165432,-0.4806907751964693,-0.011489345126079192,2.7331369846824085,3.7515970405286625,0
0.012523442307692308,0.06462702400065766,0.06582923999573198,0.20006215384615383,-0.24746198979585943,-0.263140294391556,3.039107709887234,4.437492570537656,0
0.011932229567307693,0.057426253904366065,0.05865281527715145,0.15813046153846153,-0.4157421064585445,-0.02449639812835423,2.6960420926976387,3.5227164056941063,0
0.007743420072115385,0.06856923597826756,0.06900507718317966,0.20402584615384614,-0.34707085354610445,-0.1597265289053593,2.9566787188073715,4.875981493305941,0
0.009058471153846153,0.06494971833583078,0.06557836389807858,0.19505538461538463,-0.15225328606928468,-0.2828334511148459,2.9743862159195076,4.403734335025988,0
0.008538766225961537,0.06548985027374249,0.06604415960203318,0.2059033846153846,-0.013761848463716753,-0.15584290964451544,3.1176622238582263,4.466514961959763,0
0.006848859375,0.06832739881004962,0.0686697917783802,0.19380369230769232,-0.31385035331236555,-0.26488123072827485,2.822255382845846,4.82871327015536,0
0.007596737379807692,0.06486754535637448,0.06531086325703456,0.1994363076923077,-0.20594972728233918,-0.3615116402386316,3.0536467394982703,4.367881072004165,0
0.00994101201923077,0.06929019073881618,0.06999967323200885,0.26911384615384615,0.4281218539941767,-0.3160705681770242,3.8445014081335263,5.01755315465013,0
0.009304572115384616,0.06658052992528118,0.06722753920367498,0.24053353846153847,0.16499809361687,-0.2932261907399822,3.577901820188711,4.628011036038816,0
0.00898757451923077,0.06272392132899755,0.06336455478124185,0.17273353846153844,-0.3108556834864653,-0.3287903022263773,2.726027766341158,4.111428405888,0
0.011954843149038462,0.06573897250852073,0.06681714436575509,0.20506892307692307,-0.2717318631091805,-0.08045227801938235,3.0691063192595527,4.571679519942816,0
0.008945403245192307,0.06662489084451731,0.06722273662432186,0.1992276923076923,-0.13611808737793174,-0.09285118746365105,2.963695013747993,4.6273498309252545,0
0.010523871995192308,0.0710997538512769,0.07187438263723284,0.24449723076923074,0.3029560573160781,-0.2506286345609113,3.401729773479055,5.289909124590958,0
0.011520906850961538,0.06661976656612645,0.06760861329737293,0.21696000000000001,0.04289740289474686,-0.19024602629070103,3.209058523899231,4.6806267822015615,0
0.009734841346153846,0.06398183930026394,0.06471818056991084,0.1867107692307692,-0.39326898411067157,-0.09352167883604791,2.8849816960490107,4.288965525790296,0
0.010711911057692307,0.06382401445452912,0.06471668918910987,0.18358153846153846,-0.42105551509047734,-0.25909161465269576,2.8366954169796283,4.288767856230248,0
0.012037352163461537,0.06084985762768856,0.062029049810690795,0.17481969230769231,-0.28358863280991153,-0.1780706319387819,2.818351885493658,3.9399454929071718,0
0.010384930889423077,0.06806311135573377,0.06885080912379396,0.25138153846153843,0.113169741966193,-0.07855724478101754,3.6511050198182664,4.854204331009136,0
0.008969646634615386,0.06644008974869375,0.06704282278189329,0.21320492307692307,-0.06256977740456815,0.0034931221620119425,3.1801304159044803,4.6026138486418935,0
0.011084322115384616,0.06705066717088788,0.06796068102085784,0.17815753846153848,-0.44080164249936793,-0.21196289244028174,2.6214795550000525,4.729501864774438,0
0.011156848557692306,0.06684742416362065,0.0677720693726427,0.21445661538461538,0.1272941011865809,0.03271661148828684,3.164380462415153,4.703286668339502,0
0.009250177283653845,0.06579860101556279,0.06644562946789086,0.18900553846153845,-0.3495142061097538,-0.17378696693370704,2.844514185968532,4.520982195593467,0
0.009989091346153847,0.06318685851732932,0.06397156427046942,0.24324553846153843,-0.08121361059499765,-0.23153148898331108,3.8024009172372955,4.190577700055858,0
0.01071659675480769,0.06752667716527033,0.06837176006940143,0.21779446153846155,0.23618140565885026,-0.1918554917796686,3.1854446650480033,4.7868903167875025,0
0.0075932740384615375,0.05946666261467608,0.05994949351871863,0.18149538461538461,-0.23998361497456377,-0.21791068407753156,3.027471475321856,3.6801963757065086,0
0.009569415865384616,0.06494671516689798,0.06564792099506923,0.1800350769230769,-0.37829137238685817,-0.05030022413538119,2.742433750402628,4.413081119718248,0
0.010837813701923077,0.06143832567707754,0.062386906221099284,0.18399876923076922,-0.37328574686062854,-0.1343724361272606,2.9493170510709454,3.9855370934684022,0
0.007984020432692307,0.06362520898248328,0.0641241904458397,0.2090326153846154,-0.23989034100637063,-0.1645372453668926,3.2598089842765137,4.210597683542343,0
0.011426378004807692,0.06453097054920975,0.06553478674972346,0.200688,0.09660061529631747,-0.18975908890383567,3.0623125044125414,4.397883672915691,0
0.008883266826923076,0.06572169563741702,0.06631933132183701,0.19985353846153847,-0.26451185445145864,-0.3039503167607818,3.0135034757539705,4.5038117959430055,0
0.009254455528846154,0.06236879024230921,0.06305165297931971,0.18796246153846152,-0.35504798539780813,-0.17066481491539792,2.981086929140848,4.0709232060667455,0
0.010062228966346152,0.06969428016787495,0.07041690947414139,0.2157083076923077,0.04975272650997686,-0.16387543895035636,3.063302639094347,5.0775461272467695,0
0.010401432692307692,0.06552689407568109,0.06634729571925396,0.20110523076923076,-0.18056049176288003,-0.1511880483161529,3.0310990908974005,4.50761077684033,0
0.010194243389423078,0.06579521911174957,0.06658027828303162,0.20256553846153844,-0.20827227318067543,-0.24454090555052452,3.042425484585846,4.539323859195834,0
0.010324628004807691,0.06717964533997643,0.0679683947981904,0.19588984615384614,-0.37276086787336604,-0.09171985252135471,2.8820725258173816,4.7305755560373015,0
0.011979697716346153,0.07114161415090778,0.0721432077285982,0.20944984615384615,-0.2730264901300825,-0.3077511027887235,2.90325104531729,5.329553839484591,0
0.008585623197115384,0.05985912334119997,0.06047170886340022,0.18775384615384613,-0.3455947809762838,-0.1296623567173052,3.104821189577143,3.744591434608473,0
0.010301810697115384,0.07142493856417331,0.07216404334940728,0.2415766153846154,-0.020756335382056346,0.05798784582412478,3.347603610115563,5.332632732195976,0
0.013421262620192307,0.058604564031399256,0.06012175326477553,0.22154953846153846,0.2341961322421935,-0.36091415756833856,3.685014537098116,3.70137622080568,0
0.009499741586538463,0.06586832898502418,0.06654984487953661,0.20652923076923077,0.033680618430402376,-0.2381364669357879,3.1033765448995037,4.535175017974154,0
0.01043341766826923,0.05869026229842346,0.059610427719471185,0.16501476923076921,-0.13000616021396239,-0.15842594731882692,2.768219802735099,3.6386847671278577,0
0.012676033052884615,0.06625176451059549,0.06745352559151539,0.1881710769230769,-0.2828890089332532,-0.011956906321042658,2.7896403113598796,4.6591775894786265,0
0.011193315504807691,0.069130254850971,0.07003058223198183,0.20548615384615385,-0.35117932033815524,-0.19882883509028548,2.9342345067363604,5.021985226496379,0
0.012834531850961539,0.06433499490181743,0.06560271927938828,0.19547261538461536,-0.26342922367866173,-0.13277056394725362,2.979641919605442,4.4070059794946275,0
0.013197164062499999,0.06645215601588673,0.06774993858633595,0.22968553846153844,-0.1327930184336954,0.054758876439888304,3.390195472703599,4.700215478735148,0
0.014190939302884615,0.0641664058446552,0.06571689582838768,0.19317784615384614,-0.2276611120765364,-0.2713227963915579,2.939546075316193,4.422359446854816,0
0.01366451141826923,0.06547868002508021,0.06688928471830782,0.21967199999999998,-0.1458911380794805,-0.0727518602197765,3.284113406818381,4.581556643969893,0
0.01475953846153846,0.06313860628731509,0.06484078638867838,0.20152246153846154,-0.16155672999615778,-0.17833165388670433,3.107958272166952,4.305231441410272,0
0.014760760817307692,0.06525230686618126,0.06690099858196477,0.19442953846153843,-0.18549461016093227,-0.1295101765042353,2.906227704764413,4.5831614579343904,0
0.009510131610576924,0.07119964573787456,0.07183197168705126,0.2059033846153846,-0.2937012151716938,-0.19872544102321024,2.8664587218346242,5.283668128204118,0
0.014104559495192306,0.06497459153919981,0.06648786463888937,0.208824,-0.09522360463628399,-0.11434398842957051,3.1407836301163643,4.526731411701018,0
0.01209398798076923,0.0586562763558137,0.059890093514775714,0.19046584615384615,-0.14699072294471494,-0.28551123143721824,3.1802562292977448,3.672907060437586,0
0.0117828984375,0.059624450395491656,0.06077755984368642,0.18337292307692307,-0.07335658928442967,-0.327132062503844,3.0171155362509396,3.7825656632861535,0
0.01254585216346154,0.06919348288848891,0.07032166437696878,0.2290596923076923,-0.2328082316197393,-0.17941567815982679,3.2573132487660366,5.063819756284969,0
0.012694572115384615,0.0705990239093293,0.07173126471868979,0.19630707692307692,-0.34715066674657846,-0.261830310731489,2.7367017012210413,5.268863322258177,0
0.010423842548076923,0.06284362929173735,0.06370226240899461,0.17648861538461538,-0.1790184676131914,-0.19844854664401648,2.7705234624315658,4.1553697136889935,0
0.011478124399038461,0.06599104559113896,0.06698182916233016,0.18525046153846153,-0.3227991021340162,-0.022309132709110186,2.765682291593226,4.59424300844194,0
0.011595266826923077,0.06449989839518992,0.06553386228338268,0.19693292307692306,-0.1379938207132856,-0.06516069508872963,3.005055908658128,4.397759596316023,0
0.009047673677884616,0.068395021536721,0.06899086439515027,0.22572184615384616,-0.18133815579795387,-0.18232864753172526,3.2717642380771372,4.8739731148697745,0
0.010133736778846155,0.05767518992453542,0.058558689824262385,0.19338646153846153,0.37887415822724124,-0.3804043423147762,3.30243826862223,3.5114190376285914,0
0.014277726562499999,0.06508020713502052,0.06662797337853445,0.20715507692307691,-0.2309193331505992,-0.13434763545102135,3.109130644527235,4.545829720607431,0
0.010571340144230768,0.06826536011017692,0.06907903172032133,0.19964492307692308,-0.1804860921182665,-0.17624275475598253,2.8900943631509843,4.886438526379171,0
0.012242300480769231,0.07126847630872159,0.07231230625853566,0.22280123076923075,-0.07850732679445915,-0.29516071037557384,3.081096969740674,5.354567307702533,0
0.012310548677884614,0.0650889921384705,0.06624293552034391,0.235944,0.17508874205271718,-0.16584646375948642,3.5617986217676068,4.493441542504899,0
0.009614439302884614,0.0630447641728749,0.06377366017975025,0.21111876923076925,-0.010303254572029186,-0.1475881999204013,3.310438280087404,4.164689646307598,0
0.012999957331730769,0.064148957516221,0.06545294218784017,0.19296923076923078,-0.3194967973447218,-0.002783833489739862,2.948213195171956,4.386905744429822,0
0.011938137620192307,0.0653026340995237,0.06638488645900456,0.20110523076923076,-0.1985311869094737,0.0032367022848531287,3.029382717465954,4.5127200257791245,0
0.011408246394230768,0.059316403572993705,0.060403508330441696,0.17085599999999998,-0.2738470473334753,-0.20683637560648607,2.8285773772732323,3.736149830272757,0
0.011623381009615383,0.07221345592501859,0.07314291628537442,0.25534523076923077,-0.10095311556059272,-0.15394517855377526,3.4910452063728297,5.478283471594793,0
0.012687849158653845,0.07197618711382489,0.07308592906789299,0.22008923076923076,-0.05481885642788731,-0.07062163573080756,3.011376205581285,5.469750300382295,0
0.012762209134615385,0.06226761504762196,0.06356201590348198,0.19735015384615384,-0.06324975640690944,-0.3341283573666851,3.1048441106868467,4.137092982491645,0
0.010063858774038462,0.06299191522166392,0.06379077234770783,0.19046584615384615,-0.15756734110061688,0.1055422496686125,2.9857898902661617,4.166924939998296,0
0.014221294471153846,0.06145227159432912,0.06307635769873259,0.21028430769230766,-0.08088410748227881,-0.1669117470440958,3.333805438843967,4.0741139461513844,0
0.011878242187499999,0.06417888943549722,0.0652688477501992,0.19526400000000002,-0.19423742413537504,-0.13345415183287523,2.9916875161583736,4.362263026318011,0
0.008731083533653847,0.06363710399597398,0.06423326883061495,0.18629353846153843,-0.2975861484424369,-0.2410500402691376,2.9002655314418844,4.224934732458035,0
0.013846031249999998,0.058182056453625286,0.059806891530565405,0.20819815384615384,-0.08608269458560391,-0.2687414103140052,3.4811732400199586,3.662709017137988,0
0.011027890024038462,0.07040459849800068,0.07126304686193938,0.19067446153846154,-0.553440238278839,0.008093730192824099,2.6756428087086936,5.200303972400095,0
0.011272361177884615,0.06112450439660731,0.06215521831878275,0.1777403076923077,-0.16204618393395753,-0.2817524501175526,2.8596199907317548,3.95598967219768,0
0.013265615985576922,0.06646576534185443,0.06777665180543556,0.18775384615384613,-0.374136026649718,-0.12393620446019703,2.7701846931394734,4.7039227186741766,0
0.011599341346153844,0.06135421132229128,0.062441043926611046,0.1842073846153846,-0.07578234558996089,-0.2507831359820536,2.95010092851408,3.9924571818444496,0
0.011606064302884616,0.06684747186678983,0.06784751449820361,0.23239753846153846,0.22031812214320157,-0.2538345537810718,3.4252917996340133,4.713764068949964,0
0.009634404447115384,0.06290196650755699,0.06363551790917095,0.19192615384615386,-0.018852811233827094,-0.14305029653822038,3.0160224531223876,4.146666638918059,0
0.011693870192307691,0.05990058707550825,0.06103136023443267,0.18212123076923076,-0.17876707707944162,-0.28574996680599973,2.984059786405053,3.814222778434651,0
0.008896916466346154,0.06059799523971433,0.061247629747457025,0.16584923076923075,-0.2710054333221632,-0.14053893427587014,2.707847287237584,3.8413026812739406,0
0.01007710096153846,0.06847546988395599,0.06921298967403158,0.23239753846153846,-0.2892840225032618,-0.10420202505889883,3.3577155993164305,4.905408450168426,0
0.011167646033653847,0.06419138088683216,0.06515558071333066,0.18712800000000002,-0.20599200134711504,-0.19710223503479676,2.8720179465716305,4.347135690845539,0
0.007339431490384615,0.06508322539428002,0.06549575163569545,0.1829556923076923,-0.34357392434684897,-0.1564931750567724,2.793397815051303,4.392646125900496,0
0.011468753004807692,0.06619708088403596,0.06718322568210672,0.20110523076923076,-0.01825543749571734,-0.211134134183741,2.9933845202286515,4.621911872566153,0
0.010659960937499999,0.0669319257260641,0.06777549297930917,0.20339999999999997,-0.27660969193157214,-0.07199471837354844,3.0010847292694747,4.703761867354508,0
0.008741269831730769,0.06855574072109498,0.06911077617918299,0.2342750769230769,0.049649614220482974,-0.015913993905330662,3.3898486818586004,4.890930569307265,0
0.009563915264423076,0.06803969846030876,0.06870858055406767,0.23281476923076924,-0.06806794207554523,-0.02089313374444676,3.3884380082503127,4.834169898756922,0
0.010440140625,0.06244020602073777,0.063306996960699,0.19985353846153847,-0.026444257377036262,0.011053072872788576,3.1568948915506563,4.103962484922319,0
0.009685132211538461,0.06967905673998262,0.07034893555789383,0.20235692307692305,-0.14836966715199962,-0.11810655872206222,2.8764745137318872,5.067748079747787,0
0.011236912860576922,0.06987728972442359,0.07077502264123434,0.3079163076923077,0.5936527561088334,-0.45961771814326613,4.35063517962447,5.129322321784047,0
0.01125463701923077,0.06195243534790036,0.06296642835646957,0.22447015384615385,-0.05882721436622118,-0.28901033480625576,3.56491794342298,4.0599256063697045,0
0.012041630408653846,0.06738981212922182,0.06845719568979165,0.2559710769230769,0.41128376706815306,-0.324871230319073,3.7391405038536636,4.798860945111478,0
0.010501665865384615,0.06153683453742266,0.06242649270008943,0.17231630769230769,-0.020184803441532395,-0.3494041588250148,2.7603073227234742,3.990596598614343,0
0.013433282451923077,0.06419901935927523,0.06558938301376023,0.19609846153846153,-0.2789699256088207,-0.10938013310371474,2.9897896509795143,4.405214376064757,0
0.012594135216346154,0.06611889424985581,0.06730765497825064,0.21883753846153844,0.14254575776093192,-0.35693757406142845,3.2513023263245446,4.639048108719337,0
0.010079341947115385,0.0689344118505124,0.06966739747732037,0.23135446153846154,-0.13572692487044558,-0.18371219314973578,3.320842554696183,4.970031381773254,0
0.01586841887019231,0.07218561410224776,0.0739091983501276,0.2572227692307692,-0.03931806798482196,0.006319027203846041,3.480253763976475,5.593671271176709,0
0.011955046875,0.06474258209748238,0.06583711022237149,0.238656,-0.02052682343806911,-0.13543812565946778,3.624946410451019,4.438553684411076,0
0.012223150240384614,0.05967382482691984,0.06091281286620187,0.1910916923076923,-0.04587934759319845,-0.24710984575279973,3.137134539990798,3.799419669783479,0
0.014023069110576923,0.06619335739394686,0.06766244918980391,0.18379015384615385,-0.33081913896900783,-0.1255771279357694,2.7162799060718807,4.688083999091503,0
0.014624875600961536,0.06489614556597512,0.06652365515862632,0.18963138461538462,-0.3281241893973941,-0.1160069254199176,2.8505857249217734,4.531606216359763,0
0.015168416466346153,0.0727512846761355,0.07431574718809351,0.20798953846153845,-0.19592946261742705,-0.3218941433256709,2.798727638926758,5.655378206847621,0
0.014511400240384616,0.06347521484974201,0.06511285308721732,0.18379015384615385,-0.004516284290245309,-0.21188857900101,2.8226401134247743,4.341436044449326,0
0.014435410456730767,0.07242220519660067,0.0738468474655,0.20506892307692307,-0.3576610748269271,-0.23789267016101412,2.776948879175633,5.584237445727053,0
0.010097677283653846,0.06707473046551994,0.06783054292534424,0.23093723076923076,0.021831453359278274,-0.138654562074272,3.404620063542543,4.711406134832094,0
0.0124820859375,0.0609293238323104,0.06219473427882527,0.1858763076923077,-0.20913230582689346,-0.21595043721581497,2.988618037507604,3.9610214113420117,0
0.01215490204326923,0.05862748010525419,0.05987422706952839,0.19985353846153847,0.1264941887218063,-0.27120988757921677,3.3378891871384195,3.6709612207856095,0
0.008089143028846155,0.07068290651510813,0.07114427249163945,0.2021483076923077,-0.41882251559845063,-0.11915420707758287,2.8413855082245414,5.182983688565397,0
0.013770448918269229,0.06487943601224676,0.06632470490456692,0.19338646153846153,-0.027075342760312537,0.010333914345478666,2.9157530199488684,4.504541676214153,0
0.012903798677884614,0.07395866824100315,0.07507591243735999,0.2292683076923077,0.07142686845593005,-0.27215412014110213,3.0538197565001854,5.771666051381396,0
0.012644048076923077,0.06254426251286374,0.06380953475029852,0.20778092307692309,-0.0488987803374914,-0.22235883911554005,3.2562675881237864,4.169376486450744,0
0.011417617788461537,0.07258260625402509,0.07347514359693512,0.29039261538461536,0.33164694545644213,-0.3551186899826778,3.952256466831486,5.528163048028402,0
0.01343246754807692,0.06526233724254028,0.06663035229374974,0.21028430769230766,-0.17134510806508985,-0.19555320477468982,3.1559836815698437,4.546154339112142,0
0.01368590264423077,0.06133935570812899,0.06284759732778762,0.17085599999999998,-0.2924315274651277,-0.3308824127293329,2.7185764380189084,4.044616181632756,0
0.012849607572115384,0.05988344837075259,0.06124654931936946,0.16751815384615384,-0.08144079286468209,-0.2730318561538077,2.735144313804325,3.8411671588146743,0
0.014790708533653845,0.06757779291619001,0.06917747577319486,0.18963138461538462,-0.20554488281471173,-0.2112018382480742,2.7412301439832754,4.900375710055384,0
0.011945471754807691,0.06131312568088177,0.06246594012903761,0.19860184615384616,-0.0679553989379329,0.04323696357898457,3.1793621062010233,3.9956415244334194,0
0.01239590985576923,0.06251904899622211,0.06373609706080517,0.2154996923076923,-0.09837568803325913,-0.06128408366086527,3.381124650933329,4.159785030189443,0
0.014698420673076923,0.06197365525199759,0.06369283723917614,0.184416,-0.017586908742051932,-0.10208483604915915,2.895396171662037,4.154140175950011,0
0.010381060096153846,0.06843158932636816,0.06921451312010121,0.24908676923076922,0.9820624117319112,-0.21415110760500827,3.598764975775936,4.905624398287527,0
0.01222498377403846,0.06430751297394609,0.06545919685704789,0.19213476923076922,-0.08066553611599359,0.004244925481626119,2.9351836796161166,4.387744208045822,0
0.01442461298076923,0.06590657177369183,0.06746662628741538,0.23364923076923078,0.4392195704060051,-0.16530913351978266,3.4631823193689364,4.660987558508307,0
0.014040182091346155,0.06340882739121735,0.06494463876477682,0.22321846153846153,0.20005308682252654,-0.15050079622692628,3.4370575053913166,4.319033450790249,0
